transaction_id,purchaser_id,owner_id,transaction_date,client_type,product_description,event_date,area,row_number,seat_number
131ff592-7a5b-4eae-bbdd-a73d930cf2e9,296a03c1-289d-47b1-9835-f4d175225517,296a03c1-289d-47b1-9835-f4d175225517,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,Tony Currie Suite,B,70
bcc35c76-fbc6-4cbf-a269-3264e57aa840,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,The Pavilion,V,111
634deb1b-412d-4e58-afe4-80c13abb4b5a,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,The Pavilion,K,107
b35331d3-ffa6-4344-885a-c572111e4bd4,6901fca7-8596-ed11-83d1-de321cb623a0,6901fca7-8596-ed11-83d1-de321cb623a0,2024-09-20,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,The Pavilion,Q,126
747dd2c5-fdb6-4b02-ab4c-81e5a6776ec4,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-23,Match by Match Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,1889 Restaurant,D,11
491531a6-dbfb-419c-b5c8-974a76a9293e,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,The Pavilion,L,108
fb94f812-90d1-4e87-87e2-269c5b209f10,72a1eeb9-4645-468c-9084-8bd6cd5bd12c,72a1eeb9-4645-468c-9084-8bd6cd5bd12c,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,Tony Currie Suite,B,6
472245bc-7715-44c0-b82c-9c35012168e8,4da8a438-4a12-ec11-8315-c1590597c6b7,4da8a438-4a12-ec11-8315-c1590597c6b7,2025-10-02,Match by Match Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,1889 Restaurant,J,1
63baefbd-ad52-43dc-8e7c-95e9924a297e,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-02-04,Match by Match Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,1889 Restaurant,A,6
5748a654-b169-47e7-88c9-f902b7cc813b,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Plymouth Argyle,2024-12-14,Tony Currie Suite,A,31
75328bfd-bd10-4e8a-aab4-8a6667a04997,26177bf8-ca5b-ef11-84bd-e5541cc76e36,26177bf8-ca5b-ef11-84bd-e5541cc76e36,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,The Pavilion,K,112
5aeb0065-0e7c-40a5-90da-b16a1ea52f4f,b77dbb99-1f13-46cf-b454-3ac90ac38113,b77dbb99-1f13-46cf-b454-3ac90ac38113,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,The Pavilion,N,110
1cc42ac3-cc59-423c-a235-64f222d0b64f,a6605b3b-9469-ed11-83d1-ea9028dbdfae,a6605b3b-9469-ed11-83d1-ea9028dbdfae,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Plymouth Argyle,2024-12-14,The Pavilion,Z,112
11d08fbc-59dd-47ec-8d60-d67a5a1830c8,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,The Pavilion,R,113
30b51d20-89e9-46fb-8df8-97f3e5f8913c,4b029759-c87c-4c49-a570-29e4a9d69240,4b029759-c87c-4c49-a570-29e4a9d69240,2025-10-02,Match by Match Ticket Holder,2025/26 Sheffield United V Watford,2025-10-18,1889 Restaurant,J,4
f7b8e88c-f3da-40e5-afe0-54ea6f0fda08,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,Tony Currie Suite,A,31
2436a1d5-c823-4b17-9dbd-8f57d8333308,a6605b3b-9469-ed11-83d1-ea9028dbdfae,a6605b3b-9469-ed11-83d1-ea9028dbdfae,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,The Pavilion,Z,112
dc3700f5-7d67-4694-a9d7-38372870bc13,90a1bf21-2d18-4692-b48f-4e31da627541,90a1bf21-2d18-4692-b48f-4e31da627541,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,1889 Restaurant,L,6
22cc17ba-c719-4a32-8b1e-65c34f048703,6d368d42-2d5c-4266-aff2-1d840d696b8b,6d368d42-2d5c-4266-aff2-1d840d696b8b,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,The Pavilion,J,109
2105eb8a-57bf-4829-b0bd-001445053119,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-06,Match by Match Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,1889 Restaurant,Y,20
2b5a71a6-dc82-4c5b-b4a9-0edd934a31bb,fd2167b1-bae7-4dda-aed1-07cbb8587474,fd2167b1-bae7-4dda-aed1-07cbb8587474,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,The Pavilion,M,109
60c10883-9ab9-4cb4-aed0-0c503d9ede9c,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,The Pavilion,R,113
44ea961e-a33b-4325-9d74-2f446838fd10,0c6796ad-15bf-4488-9120-b7cba56006d4,0c6796ad-15bf-4488-9120-b7cba56006d4,2025-04-02,Match by Match Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,1889 Restaurant,D,8
9ef26c51-5ae3-4b8c-9371-db41bd7e20e5,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,The Pavilion,V,115
261b5818-91c8-427b-b06d-6f82ec7fdc53,fd2167b1-bae7-4dda-aed1-07cbb8587474,fd2167b1-bae7-4dda-aed1-07cbb8587474,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,M,109
29876834-a914-4bcb-a348-91756beb9610,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,2025-07-31,Season Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,1889 Restaurant,J,7
88abbd6a-6399-49f7-a99d-b9801bc5c996,ef9b224f-7d13-4d4c-b24a-5171acd36c9c,ef9b224f-7d13-4d4c-b24a-5171acd36c9c,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Portsmouth,2025-11-26,The Pavilion,P,114
9062d4db-8286-4472-8278-3c569057135e,2776f246-cb09-45ed-95e9-e74f4aac7e96,2776f246-cb09-45ed-95e9-e74f4aac7e96,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,Tony Currie Suite,B,42
95d94b6e-279c-4d87-8370-34572e04acd5,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,The Pavilion,L,108
587e1c24-fe2a-4c2e-86f4-deb8d1582005,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,The Pavilion,R,113
e39e4c45-1374-4767-af66-2be3b77d4c2c,78d9b5d9-7901-44a0-823c-c2caab4a7129,78d9b5d9-7901-44a0-823c-c2caab4a7129,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Queens Park Rangers,2025-11-08,Tony Currie Suite,B,48
58a36336-96c7-4c1b-aba4-6b1782726f56,2dbc25d0-540e-ed11-83ae-8ff7ee3adc9d,2dbc25d0-540e-ed11-83ae-8ff7ee3adc9d,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Watford,2024-09-01,The Pavilion,H,110
d394dbf7-6023-4fa2-a1b8-319f803365df,ef9b224f-7d13-4d4c-b24a-5171acd36c9c,ef9b224f-7d13-4d4c-b24a-5171acd36c9c,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,The Pavilion,P,114
9a1bf645-b674-44e1-8152-bc5d902fc8ab,f523b94e-aedd-4f28-bb16-e98c61e08877,f523b94e-aedd-4f28-bb16-e98c61e08877,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,Tony Currie Suite,A,86
cda41aa2-ab2f-446b-abd7-efd0ee92211f,ffc41572-0504-466f-a3a8-4bba8365c67d,ffc41572-0504-466f-a3a8-4bba8365c67d,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,Tony Currie Suite,A,44
66dfab63-8f7f-4ad4-983c-b03b6d1bbad0,6a38f841-4f6c-4212-9fe9-b13526e92774,a1b82655-f3d8-4945-9478-e3bff7f23bff,2025-08-22,Match by Match Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,The Pavilion,N,126
2b5b5540-cd4a-4c60-b1c5-7d47ee87d4af,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,1889 Restaurant,C,7
3d97d015-4ced-417f-9894-3e1f522e868e,f523b94e-aedd-4f28-bb16-e98c61e08877,f523b94e-aedd-4f28-bb16-e98c61e08877,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Leeds United,2025-02-24,Tony Currie Suite,A,86
b4362022-fa77-477d-813f-654ee7200364,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,The Pavilion,Y,125
15ec22fb-3918-48f3-ac05-a63c323e19a2,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,R,115
f975a454-368b-4d0f-bfbf-5341a93c6078,142f9c4b-4e89-46d8-9601-b1a69a12bc41,142f9c4b-4e89-46d8-9601-b1a69a12bc41,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,Tony Currie Suite,A,65
373f2090-e032-46f7-a0af-a6ab690a5412,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-12-16,Match by Match Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,1889 Restaurant,A,13
4c3652ec-7fa1-4723-8d02-132554eff274,b4d7dc76-a29d-e911-80e7-0050560100ae,b4d7dc76-a29d-e911-80e7-0050560100ae,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,Tony Currie Suite,B,60
24fcf978-29c5-4f6b-8963-dc687dfae887,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,The Pavilion,X,108
bc7ae8d0-e70e-4255-9a49-1fe111f46ab1,e3ae712c-55ed-4371-ab92-d3442b7fce48,e3ae712c-55ed-4371-ab92-d3442b7fce48,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,The Pavilion,T,113
3edb509a-b660-4e31-8584-5e0ecd064140,a6605b3b-9469-ed11-83d1-ea9028dbdfae,a6605b3b-9469-ed11-83d1-ea9028dbdfae,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,The Pavilion,Z,112
ce62e41d-c24f-4c4d-a58a-8d9a9e82d26d,17fbf7cc-fef3-e911-80e7-0050560100ae,17fbf7cc-fef3-e911-80e7-0050560100ae,2024-08-13,Match by Match Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,J,2
2e9512e6-e714-45df-8a50-58f01bf415ea,7ce5130f-dddf-eb11-830b-8d6dafdda11c,7ce5130f-dddf-eb11-830b-8d6dafdda11c,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,Tony Currie Suite,B,13
06942429-b964-4af5-8b9c-0bb87988b8ed,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-12-16,Match by Match Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,1889 Restaurant,A,12
e79ee63c-70b7-4343-b2cd-02a514ab3c05,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-12-09,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,Tony Currie Suite,A,36
1cc7af2a-3584-4abf-b43c-c01d3661120f,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,The Pavilion,L,108
bcb7c4b9-7d6f-4ab8-a43e-74146eb820e1,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-06,Match by Match Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,1889 Restaurant,X,20
3e037b00-71ab-4b30-889e-2866ac8de3b7,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-10-28,Match by Match Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,1889 Restaurant,B,5
08b934de-040b-41c6-a707-02782e24708a,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V West Bromwich Albion,2026-03-07,Tony Currie Suite,A,50
c1a74d44-bd08-4418-a41e-876e25a7cb30,25c0c7c8-ee9e-4c22-aac1-21d81aa71907,25c0c7c8-ee9e-4c22-aac1-21d81aa71907,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,P,110
469288ff-7506-46fe-9c2e-fd02a5d0655e,d496447e-19b9-42ce-ae57-92f1336be2a1,d496447e-19b9-42ce-ae57-92f1336be2a1,2024-08-13,Match by Match Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,H,3
83d2738f-b8a7-43bf-8206-13f36f6f2858,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2024-09-13,Season Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,The Pavilion,Z,125
4f98eb3f-5b15-428c-aedf-7d51b948125f,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,2025-07-29,Match by Match Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,Tony Currie Suite,A,W6
ed51e0c8-b111-4062-b764-5ef55b2d68da,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-10-28,Match by Match Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,1889 Restaurant,B,4
a35ed45c-2025-498e-9192-1f9d6abf4a60,da2492f1-753f-4e93-984e-1d5b8e03158d,da2492f1-753f-4e93-984e-1d5b8e03158d,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,Tony Currie Suite,B,27
7778bc64-89c2-4364-bd93-710b4ec38457,1172a6c1-aa2d-ec11-8315-f932af7c2055,1172a6c1-aa2d-ec11-8315-f932af7c2055,2025-09-25,Match by Match Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,1889 Restaurant,G,12
c7883748-feb4-435e-8934-fa95769de984,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-10-02,Match by Match Ticket Holder,2025/26 Sheffield United V Watford,2025-10-18,1889 Restaurant,A,5
ae5ee2da-b4d6-4ab8-afd8-7e2d8e805aba,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Coventry City,2025-03-28,The Pavilion,K,107
3c6f4e81-48c8-4900-a3e4-d4936e7d057f,a647e976-7c8e-431e-9c64-2201acadb7f4,a647e976-7c8e-431e-9c64-2201acadb7f4,2025-05-11,Season Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,The Pavilion,N,111
d38ff09c-f634-4e6a-855d-3ffb666c01a4,1172a6c1-aa2d-ec11-8315-f932af7c2055,1172a6c1-aa2d-ec11-8315-f932af7c2055,2025-09-25,Match by Match Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,1889 Restaurant,G,12
075fcc81-f33c-4fc4-ad42-6371a3714b76,723b43ea-e082-4d6e-9e39-1214f0c27001,723b43ea-e082-4d6e-9e39-1214f0c27001,2025-09-19,Match by Match Ticket Holder,2025/26 Sheffield United V Queens Park Rangers,2025-11-08,The Pavilion,Q,126
50e63627-a494-4c88-b681-513c95c79dbe,b4d7dc76-a29d-e911-80e7-0050560100ae,b4d7dc76-a29d-e911-80e7-0050560100ae,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,Tony Currie Suite,B,60
a30c3625-101b-44fb-a2ac-a4a6a075b86c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,The Pavilion,X,107
088a094d-c1c8-4f3e-92c5-da23bb5190db,a6605b3b-9469-ed11-83d1-ea9028dbdfae,a6605b3b-9469-ed11-83d1-ea9028dbdfae,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,The Pavilion,Z,111
c1b5dc9f-f571-4feb-bc1a-1cea703627ae,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,The Pavilion,R,115
ea5f211a-280b-4c2f-8669-e706e4f4580c,da2492f1-753f-4e93-984e-1d5b8e03158d,da2492f1-753f-4e93-984e-1d5b8e03158d,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,Tony Currie Suite,B,27
d7af398a-b3e5-4271-85e7-c43cef7b9268,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-23,Match by Match Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,1889 Restaurant,C,5
44d5afba-f81c-4afc-b447-bdba808bb75f,90a1bf21-2d18-4692-b48f-4e31da627541,90a1bf21-2d18-4692-b48f-4e31da627541,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Coventry City,2025-03-28,1889 Restaurant,L,6
09a3fc0c-61f2-4f7f-b0cb-e0a5bc754cc4,ffc41572-0504-466f-a3a8-4bba8365c67d,ffc41572-0504-466f-a3a8-4bba8365c67d,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,Tony Currie Suite,A,44
4b3d4002-5f53-4c29-bee4-dbec00ba8603,6a38f841-4f6c-4212-9fe9-b13526e92774,eeee06ac-4cf1-b701-48b4-08ddd5b5e0c5,2025-08-22,Match by Match Ticket Holder,2025/26 Sheffield United V Southampton Fc,2025-09-30,The Pavilion,N,127
df1fb89e-88ef-4b27-85ce-1f8faa00015b,142f9c4b-4e89-46d8-9601-b1a69a12bc41,142f9c4b-4e89-46d8-9601-b1a69a12bc41,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Plymouth Argyle,2024-12-14,Tony Currie Suite,A,65
c4787195-a8e4-4feb-a61e-335cd2375c15,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-10-28,Match by Match Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,1889 Restaurant,A,14
7f11d3b0-0101-4191-be1b-c866b3abc528,90a1bf21-2d18-4692-b48f-4e31da627541,90a1bf21-2d18-4692-b48f-4e31da627541,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,1889 Restaurant,L,6
23b144cb-7b86-465a-b92f-557e8226c333,ffc41572-0504-466f-a3a8-4bba8365c67d,ffc41572-0504-466f-a3a8-4bba8365c67d,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V West Bromwich Albion,2024-12-29,Tony Currie Suite,A,44
1da5a9f5-4748-4c30-b3cd-8fef7aae3fb5,c6aa9d83-7114-4e52-853d-bb22979e21ea,1f17f30f-cd04-40e2-bd99-7fee890b90cc,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,The Pavilion,M,115
8ac69f8a-7640-440c-9938-dd2250b402cd,723b43ea-e082-4d6e-9e39-1214f0c27001,723b43ea-e082-4d6e-9e39-1214f0c27001,2025-09-19,Match by Match Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,The Pavilion,Q,126
c22e29dc-b2e8-4237-8b19-309334ca1adb,90a1bf21-2d18-4692-b48f-4e31da627541,90a1bf21-2d18-4692-b48f-4e31da627541,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,1889 Restaurant,L,6
30097d26-16ca-4251-afda-1fe5c1791e91,0c6796ad-15bf-4488-9120-b7cba56006d4,0c6796ad-15bf-4488-9120-b7cba56006d4,2025-04-02,Match by Match Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,1889 Restaurant,C,3
b47b8452-95d8-4151-b590-8433aae99679,82a443d3-4be5-eb11-8315-947348d673c9,82a443d3-4be5-eb11-8315-947348d673c9,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,Tony Currie Suite,B,34
032222ed-4f13-4017-b698-ff102945e91a,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-05-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,1889 Restaurant,L,13
2a16182d-b904-482f-81a5-d72ee06d346e,7ea3b111-d2cc-49af-b642-f8b74015d467,7ea3b111-d2cc-49af-b642-f8b74015d467,2024-08-13,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,1889 Restaurant,H,4
bb31c28c-39d3-49b2-a1c5-7f8eed60aa7c,6d368d42-2d5c-4266-aff2-1d840d696b8b,6d368d42-2d5c-4266-aff2-1d840d696b8b,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,The Pavilion,J,109
c4dc1b6e-3e69-4cd0-9db7-3bff5ea029d5,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,The Pavilion,P,112
8562144f-c885-4912-938c-6d586eed8e8f,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,2025-07-31,Season Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,1889 Restaurant,J,6
21953d49-01cf-4df0-acc8-19fa8633dbb7,4694738a-9136-4b0c-b974-4faaf4dd790a,4694738a-9136-4b0c-b974-4faaf4dd790a,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,Tony Currie Suite,B,58
0f515b4a-775b-4edc-b0ed-032663ff0668,f1febbb6-7cff-470e-a8de-cad0d036b8b0,f1febbb6-7cff-470e-a8de-cad0d036b8b0,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,Tony Currie Suite,B,71
3f1b9db7-e688-4162-b0cd-330aaaf09ade,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,The Pavilion,K,108
d294327a-b43d-4ef4-97ae-66748107eb8b,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,2025-07-29,Match by Match Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,Tony Currie Suite,A,W6
3ac21cd3-2c9d-474a-8d4e-6b2011d0d352,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,The Pavilion,Z,123
745e34c6-b067-4e71-aaba-abc469e7ced1,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,R,115
620c1612-e5a4-40a5-8bcd-78afafbb1269,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,2025-07-31,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,1889 Restaurant,J,6
cd945034-bee1-49b5-979b-57b62d90733d,ef9b224f-7d13-4d4c-b24a-5171acd36c9c,ef9b224f-7d13-4d4c-b24a-5171acd36c9c,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,The Pavilion,P,115
76ce448c-661d-49dc-9ee8-d2de059df3ae,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,2025-07-29,Match by Match Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,Tony Currie Suite,A,W6
a707ef54-42e6-4d21-b4ad-5402bd61f62d,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Stoke City,2024-10-26,The Pavilion,S,112
c06a8590-4d2b-4ac1-be2a-cf9d7afafd23,63aa4941-6a04-ee11-8444-abe2baa3649b,63aa4941-6a04-ee11-8444-abe2baa3649b,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,The Pavilion,T,109
